drive,seed,mode,separation,within_corr,across_corr,internal_spread,broken,collective_mean_norm,max_update_speed
1.4,37,stress,0.148198178366408,0.28970068840887925,0.14150251004247125,0.09340167048666487,17,2.570618530900423e-16,3.0000000000009934
1.4,37,random_matched,0.17930696109169508,0.31965574378844647,0.14034878269675138,0.10738940302665577,17,1.8378392579393676e-15,3.0000000000009983
1.4,38,stress,0.1994206753162194,0.35560591008360676,0.15618523476738735,0.1009729879424754,19,2.288428086676825e-15,3.0000000000009925
1.4,38,random_matched,0.2623895290569707,0.4120139543482552,0.1496244252912845,0.055428325412278164,19,1.4298537100259846e-15,3.0000000000009845
1.4,39,stress,0.10537700954758494,0.2546820992831211,0.14930508973553613,0.15116024481282725,14,1.2681818673590821e-15,3.00000000000098
1.4,39,random_matched,0.13791669012962396,0.2864478678376525,0.14853117770802857,0.1884530414132818,14,1.0389125512203695e-15,3.000000000000996
1.4,40,stress,0.15208813569189167,0.31672931933403725,0.16464118364214558,0.1783749866685206,10,1.1111863419644166e-15,3.0000000000009925
1.4,40,random_matched,0.11666824857443372,0.29257097802505155,0.17590272945061783,0.19765978316307115,10,1.153119002023014e-15,3.0000000000009877
1.4,41,stress,0.1769345346819045,0.32697823280281296,0.15004369812090845,0.06577329791577023,18,3.1402939496731805e-15,3.000000000000997
1.4,41,random_matched,0.25154615809496017,0.4001680258717529,0.1486218677767927,0.05977757253431961,18,1.7534423038769152e-15,3.000000000000998
1.4,42,stress,0.28274731286888366,0.45182177590401845,0.16907446303513482,0.03964179884086086,27,3.875247829167509e-15,3.0000000000009988
1.4,42,random_matched,0.1076283379885821,0.2648985944976258,0.15727025650904372,0.09540414161927906,27,2.0539125955565396e-15,3.000000000000997
1.4,43,stress,0.10780399634569957,0.2541516917131977,0.14634769536749812,0.14128986478658828,17,5.6281878705603595e-16,3.000000000000975
1.4,43,random_matched,0.15170065523316278,0.3043724660776638,0.152671810844501,0.09046261440792161,17,1.6016140272084795e-15,3.0000000000009988
1.4,44,stress,0.12599207444675053,0.280910748777199,0.15491867433044848,0.12467358186120378,17,2.2942370713522844e-15,3.0000000000009974
1.4,44,random_matched,0.20340184176768977,0.36480445950812546,0.16140261774043568,0.05916922191477588,17,6.323833120356729e-16,3.000000000000995
1.4,45,stress,0.242862890598327,0.40113415737851355,0.15827126678018655,0.09809028695858463,22,1.6747652892626934e-15,3.000000000000997
1.4,45,random_matched,0.25482922095423655,0.40834475434176937,0.15351553338753282,0.06955544036861804,22,7.586524001605237e-16,3.0000000000009965
1.4,46,stress,0.2448601905577111,0.41060845191875633,0.16574826136104523,0.06301083528225868,22,1.1680814909458736e-15,3.0000000000009934
1.4,46,random_matched,0.25911943393971715,0.41061087962284576,0.15149144568312864,0.052587430110278256,22,1.0282474123601692e-15,3.000000000000995
1.4,47,stress,0.04824584717380326,0.2068095320408653,0.15856368486706204,0.10203329036711328,19,2.525740436169533e-15,3.000000000000999
1.4,47,random_matched,0.28006240531621523,0.4278075490579158,0.14774514374170056,0.07183652313911268,19,1.5935772420017174e-15,3.0000000000009948
1.4,48,stress,0.08265817974393047,0.24493730386945986,0.1622791241255294,0.16655205270719498,12,1.8023798249275798e-15,3.0000000000009983
1.4,48,random_matched,0.09559998511810916,0.23707575086049743,0.14147576574238827,0.13200596076980758,12,1.1133027060603096e-15,3.000000000000999
1.4,49,stress,0.2052679496180495,0.3701271484735663,0.1648591988555168,0.07773513166070138,24,1.4475537224895361e-15,3.000000000000998
1.4,49,random_matched,0.20838767223673194,0.3722487410412674,0.16386106880453544,0.052449666432141245,24,6.588986324982711e-16,3.0000000000009983
1.4,50,stress,0.14645692061922982,0.31740952264639327,0.17095260202716345,0.08887359622699421,26,9.92334611189791e-16,3.0000000000009934
1.4,50,random_matched,0.21852452314984622,0.36329814933591553,0.14477362618606932,0.06088153496206824,26,8.21190398395152e-16,3.000000000000989
1.4,51,stress,0.14875481015152345,0.3119129859662102,0.16315817581468675,0.08368093349668258,19,1.784967424196591e-15,3.0000000000009983
1.4,51,random_matched,0.1847606344571467,0.3429026893426783,0.15814205488553162,0.0889109111847549,19,4.028030567507405e-15,3.0000000000009917
1.4,52,stress,0.17863089546535763,0.34550215576988647,0.16687126030452884,0.07589422435048665,20,7.216449660063518e-16,3.0000000000009965
1.4,52,random_matched,0.17323571303873736,0.3263136021147448,0.15307788907600745,0.09692713499886806,20,7.411319434423198e-16,3.0000000000009965
1.4,53,stress,0.3157707272337117,0.4950289888588793,0.1792582616251676,0.05809230937749642,28,1.813576676234372e-16,3.0000000000009983
1.4,53,random_matched,0.3143421793092558,0.4886291401436316,0.17428696083437584,0.04641069167724829,28,1.0525996854380932e-15,3.0000000000009988
1.4,54,stress,0.27499388732472585,0.43111305042751585,0.15611916310279003,0.04067325615996317,26,2.549366576103988e-15,3.0000000000009948
1.4,54,random_matched,0.18029703155678803,0.33440505994165814,0.15410802838487012,0.06616418926725942,26,9.13278413448442e-16,3.0000000000009988
1.4,55,stress,0.22552745063422835,0.38418694460883646,0.1586594939746081,0.07669368229257081,20,9.920218763407734e-16,3.000000000000998
1.4,55,random_matched,0.22544350361628662,0.4061029524822745,0.1806594488659879,0.1776540208548538,20,1.2994827337208943e-15,3.000000000000997
1.4,56,stress,0.15300872132665838,0.30058822753772485,0.14757950621106647,0.06870814648278802,19,9.701666676626479e-16,3.0000000000009988
1.4,56,random_matched,0.20626544839142427,0.3648123529272702,0.15854690453584594,0.06692942835865998,19,1.4515691358133974e-15,3.000000000000997
1.4,57,stress,0.19554352092504645,0.340548262592257,0.14500474166721056,0.07654443948988576,21,6.542051911182396e-16,3.0000000000009956
1.4,57,random_matched,0.15666501526970983,0.3125584197087554,0.1558934044390456,0.1042430878156071,21,1.0926989377837195e-15,3.0000000000009983
1.4,58,stress,0.20376490052067917,0.34257631579220676,0.1388114152715276,0.08095409944129814,23,2.413228079623087e-15,3.000000000000998
1.4,58,random_matched,0.219204709854766,0.3674269722397158,0.14822226238494982,0.05984354496912456,23,1.2284085275872206e-15,3.0000000000009983
1.4,59,stress,0.22406956505093928,0.3859053629943823,0.161835797943443,0.05841156243284782,29,1.5700924586837751e-15,3.000000000000997
1.4,59,random_matched,0.3604325736263555,0.5300010093322061,0.16956843570585056,0.044645333723663215,29,1.1255371690773765e-15,3.0000000000009988
1.4,60,stress,0.17208766881716425,0.3172376344985761,0.14514996568141186,0.07762898833196935,17,2.1467501868411733e-15,3.0000000000009965
1.4,60,random_matched,0.15972713454972393,0.3100999387096589,0.15037280415993498,0.09021405806867622,17,1.1133027060603096e-15,3.0000000000009956
1.4,61,stress,0.15257081724164773,0.2805749341106917,0.12800411686904395,0.06507307166636773,21,1.3986227673295295e-15,3.0000000000009988
1.4,61,random_matched,0.20208783285207416,0.34042863581921295,0.1383408029671388,0.07815667124056894,21,1.742559065573599e-15,3.0000000000009988
1.4,62,stress,0.15720050318090983,0.2937735904986442,0.13657308731773438,0.11133745137019788,15,1.5601387957998471e-15,3.000000000000992
1.4,62,random_matched,0.1435309788567573,0.2785406530625458,0.13500967420578847,0.08729277461923192,15,1.593040014719485e-15,3.000000000000995
1.4,63,stress,0.17620214780964558,0.31511138051786863,0.13890923270822306,0.09396406322063683,14,3.658498863644264e-15,3.0000000000009974
1.4,63,random_matched,0.12864112148556547,0.2538917275025854,0.1252506060170199,0.1553657608470047,14,1.441390865490181e-15,3.000000000000991
