seed,condition,angle_deg,initial_global_energy,initial_local_energy,nonlinear_auc,analytic_linear_auc,nonlinear_increment_auc
0,shuffled,85.0,1.0,0.7031881563369599,0.6111186434521881,0.581226457540888,0.029892185911300162
0,shuffled,90.0,1.0,0.7031881563369599,0.6030771529327246,0.5739681255316398,0.029109027401084786
0,separated,0.0,1.0,0.7028308388024926,1.2513933389608216,1.193452224057347,0.05794111490347453
0,separated,5.0,1.0,0.7028308388024928,1.2513933389606156,1.1934522240571486,0.057941114903466984
0,separated,10.0,1.0,0.7028308388024928,1.2513933389599994,1.1934522240565533,0.05794111490344611
0,separated,15.0,1.0,0.7028308388024928,1.2513933389589773,1.1934522240555665,0.057941114903410806
0,separated,20.0,1.0,0.7028308388024926,1.251393338957557,1.1934522240541954,0.057941114903361735
0,separated,25.0,1.0,0.7028308388024928,1.2513933389557488,1.193452224052449,0.057941114903299784
0,separated,30.0,1.0,0.7028308388024928,1.251393338953566,1.193452224050342,0.05794111490322407
0,separated,35.0,1.0,0.7028308388024928,1.2513933389510246,1.1934522240478882,0.05794111490313636
0,separated,40.0,1.0,0.7028308388024928,1.251393338948143,1.1934522240451064,0.05794111490303666
0,separated,45.0,1.0,0.7028308388024928,1.251393338944943,1.1934522240420167,0.057941114902926305
0,separated,50.0,1.0,0.7028308388024928,1.2513933389414478,1.193452224038642,0.057941114902805735
0,separated,55.0,1.0,0.7028308388024928,1.2513933389376832,1.1934522240350072,0.05794111490267606
0,separated,60.0,1.0,0.7028308388024928,1.2513933389336769,1.1934522240311392,0.05794111490253773
0,separated,65.0,1.0,0.7028308388024928,1.2513933389294583,1.1934522240270662,0.057941114902392066
0,separated,70.0,1.0,0.7028308388024926,1.2513933389250589,1.1934522240228185,0.05794111490224041
0,separated,75.0,1.0,0.7028308388024928,1.2513933389205105,1.1934522240184273,0.0579411149020832
0,separated,80.0,1.0,0.7028308388024928,1.2513933389158474,1.1934522240139256,0.057941114901921775
0,separated,85.0,1.0,0.7028308388024928,1.2513933389111045,1.193452224009346,0.05794111490175857
0,separated,90.0,1.0,0.7028308388024926,1.2513933389063163,1.193452224004723,0.05794111490159337
1,coherent,0.0,1.0,0.7030218202784625,1.4202281854506407,1.3010287889303793,0.11919939652026135
1,coherent,5.0,1.0000000000000002,0.7030218202784624,1.419883829069997,1.300730117087598,0.1191537119823991
1,coherent,10.0,1.0000000000000002,0.7030218202784624,1.4188495208145917,1.2998330196070567,0.11901650120753504
1,coherent,15.0,1.0,0.7030218202784624,1.4171215269899489,1.2983342362929213,0.11878729069702754
1,coherent,20.0,1.0,0.7030218202784625,1.4146935697987815,1.296228285279578,0.11846528451920357
1,coherent,25.0,1.0,0.7030218202784625,1.4115567432500586,1.2935073892731026,0.11804935397695604
